40.0	42.0	4.125	NaN	NaN	1.4482758	338.675	2.0454786	0.0	0.95	0.051282052	0.35897437	0.02631579	0.0	0.96875	5.0	6.0
40.0	42.0	4.125	NaN	NaN	1.4482758	338.675	2.0454786	0.0	0.95	0.051282052	0.35897437	0.02631579	0.0	0.96875	5.0	6.0
16.0	17.0	4.1875	NaN	NaN	1.0625	150.0	1.4663196	0.0	1.0	0.06666667	0.4	0.071428575	0.0	1.0	2.0	2.0
12.0	12.0	4.9166665	NaN	NaN	1.0	230.83333	0.8276777	0.0	0.6666667	0.0	0.27272728	0.0	0.0	0.72727275	0.0	0.0
16.0	15.0	4.3125	NaN	NaN	1.0714285	150.8125	2.0096443	0.0	0.75	0.06666667	0.26666668	0.0	0.0	0.75	2.0	2.0
27.0	27.0	3.851852	NaN	NaN	1.2272727	214.85185	1.7962472	0.0	0.8518519	0.0	0.3846154	0.0	0.12	0.875	3.0	3.0
27.0	27.0	3.851852	NaN	NaN	1.2272727	214.85185	1.7962472	0.0	0.8518519	0.0	0.3846154	0.0	0.12	0.875	3.0	3.0
37.0	47.0	4.4864864	NaN	NaN	1.4242424	176.64865	2.1630402	0.0	0.9189189	0.0	0.2777778	0.0	0.0	0.93333334	5.0	5.0
37.0	47.0	4.4864864	NaN	NaN	1.4242424	176.64865	2.1630402	0.0	0.9189189	0.0	0.2777778	0.0	0.0	0.93333334	5.0	5.0
19.0	19.0	5.7894735	NaN	NaN	1.0555556	297.10526	1.3360302	0.0	0.7894737	0.055555556	0.44444445	0.0	0.11764706	0.8235294	2.0	2.0
19.0	19.0	5.7894735	NaN	NaN	1.0555556	297.10526	1.3360302	0.0	0.7894737	0.055555556	0.44444445	0.0	0.11764706	0.8235294	2.0	2.0
27.0	37.0	3.851852	NaN	NaN	1.3214285	193.2963	2.0786395	0.0	0.8518519	0.0	0.23076923	0.04	0.04	0.95	4.0	3.0
27.0	31.0	3.851852	NaN	NaN	1.1923077	193.2963	2.0786395	0.0	0.8518519	0.0	0.23076923	0.04	0.04	0.95	4.0	4.0
27.0	31.0	3.851852	NaN	NaN	1.2916666	193.2963	2.0786395	0.0	0.8518519	0.0	0.23076923	0.04	0.04	0.95	4.0	4.0
15.0	16.0	4.2	NaN	NaN	1.0	219.93333	0.79164	0.0	1.0	0.0	0.42857143	0.0	0.15384616	1.0	0.0	0.0
15.0	13.0	4.2	NaN	NaN	1.0	219.93333	0.79164	0.0	1.0	0.0	0.42857143	0.0	0.15384616	1.0	0.0	0.0
15.0	16.0	4.2	NaN	NaN	1.0	219.93333	0.79164	0.0	1.0	0.0	0.42857143	0.0	0.15384616	1.0	0.0	0.0
15.0	16.0	4.266667	NaN	NaN	1.0	141.8	1.4248497	0.0	0.73333335	0.0	0.42857143	0.0	0.07692308	0.8	0.0	0.0
15.0	16.0	4.266667	NaN	NaN	1.0	141.8	1.4248497	0.0	0.73333335	0.0	0.42857143	0.0	0.07692308	0.8	0.0	0.0
15.0	16.0	4.266667	NaN	NaN	1.0666667	141.8	1.4248497	0.0	0.73333335	0.0	0.42857143	0.0	0.07692308	0.8	0.0	0.0
16.0	16.0	4.0	NaN	NaN	1.0	200.25	1.7883103	0.0	0.875	0.06666667	0.26666668	0.0	0.071428575	0.93333334	2.0	2.0
16.0	16.0	4.0	NaN	NaN	1.0	200.25	1.7883103	0.0	0.875	0.06666667	0.26666668	0.0	0.071428575	0.93333334	2.0	2.0
16.0	15.0	4.0	NaN	NaN	1.0714285	200.25	1.7883103	0.0	0.875	0.06666667	0.26666668	0.0	0.071428575	0.93333334	2.0	2.0
16.0	15.0	4.0	NaN	NaN	1.0714285	200.25	1.7883103	0.0	0.875	0.06666667	0.26666668	0.0	0.071428575	0.93333334	2.0	2.0
16.0	15.0	4.0	NaN	NaN	1.0	200.25	1.7883103	0.0	0.875	0.06666667	0.26666668	0.0	0.071428575	0.93333334	2.0	2.0
16.0	15.0	4.0	NaN	NaN	1.0	200.25	1.7883103	0.0	0.875	0.06666667	0.26666668	0.0	0.071428575	0.93333334	2.0	2.0
16.0	16.0	4.0	NaN	NaN	1.0	200.25	1.7883103	0.0	0.875	0.06666667	0.26666668	0.0	0.071428575	0.93333334	2.0	2.0
16.0	15.0	4.0	NaN	NaN	1.0714285	200.25	1.7883103	0.0	0.875	0.06666667	0.26666668	0.0	0.071428575	0.93333334	2.0	2.0
11.0	10.0	4.7272725	NaN	NaN	1.0	185.0	2.077716	0.0	0.8181818	0.0	0.4	0.11111111	0.0	0.8181818	2.0	2.0
11.0	10.0	4.7272725	NaN	NaN	1.0	185.0	2.077716	0.0	0.8181818	0.0	0.4	0.11111111	0.0	0.8181818	2.0	2.0
11.0	9.0	4.7272725	NaN	NaN	1.0	185.0	2.077716	0.0	0.8181818	0.0	0.4	0.11111111	0.0	0.8181818	2.0	0.0
11.0	9.0	4.7272725	NaN	NaN	1.0	185.0	2.077716	0.0	0.8181818	0.0	0.4	0.11111111	0.0	0.8181818	2.0	0.0
11.0	9.0	4.7272725	NaN	NaN	1.0	185.0	2.077716	0.0	0.8181818	0.0	0.4	0.11111111	0.0	0.8181818	2.0	0.0
11.0	9.0	4.7272725	NaN	NaN	1.0	185.0	2.077716	0.0	0.8181818	0.0	0.4	0.11111111	0.0	0.8181818	2.0	0.0
11.0	10.0	4.7272725	NaN	NaN	1.0	185.0	2.077716	0.0	0.8181818	0.0	0.4	0.11111111	0.0	0.8181818	2.0	2.0
11.0	10.0	4.7272725	NaN	NaN	1.0	185.0	2.077716	0.0	0.8181818	0.0	0.4	0.11111111	0.0	0.8181818	2.0	2.0
40.0	41.0	3.725	NaN	NaN	1.28125	267.65	2.0092435	0.0	0.825	0.051282052	0.30769232	0.0	0.05263158	0.96875	4.0	4.0
40.0	37.0	3.725	NaN	NaN	1.2758621	267.65	2.0092435	0.0	0.825	0.051282052	0.30769232	0.0	0.05263158	0.96875	4.0	4.0
40.0	44.0	3.725	NaN	NaN	1.2941177	267.65	2.0092435	0.0	0.825	0.051282052	0.30769232	0.0	0.05263158	0.96875	4.0	4.0
40.0	44.0	3.725	NaN	NaN	1.2941177	267.65	2.0092435	0.0	0.825	0.051282052	0.30769232	0.0	0.05263158	0.96875	4.0	4.0
40.0	39.0	3.725	NaN	NaN	1.3	267.65	2.0092435	0.0	0.825	0.051282052	0.30769232	0.0	0.05263158	0.96875	4.0	4.0
40.0	41.0	3.725	NaN	NaN	1.3225807	267.65	2.0092435	0.0	0.825	0.051282052	0.30769232	0.0	0.05263158	0.96875	4.0	4.0
40.0	37.0	3.725	NaN	NaN	1.2758621	267.65	2.0092435	0.0	0.825	0.051282052	0.30769232	0.0	0.05263158	0.96875	4.0	4.0
40.0	45.0	3.725	NaN	NaN	1.3636364	267.65	2.0092435	0.0	0.825	0.051282052	0.30769232	0.0	0.05263158	0.96875	4.0	4.0
12.0	12.0	5.3333335	NaN	NaN	1.0	129.08333	1.6155027	0.0	0.75	0.09090909	0.36363637	0.1	0.0	0.8181818	2.0	2.0
12.0	12.0	5.3333335	NaN	NaN	1.0	129.08333	1.6155027	0.0	0.75	0.09090909	0.36363637	0.1	0.0	0.8181818	2.0	2.0
12.0	12.0	5.3333335	NaN	NaN	1.0	129.08333	1.6155027	0.0	0.75	0.09090909	0.36363637	0.1	0.0	0.8181818	2.0	2.0
28.0	26.0	4.535714	NaN	NaN	1.1304348	145.71428	2.345441	0.035714287	0.85714287	0.0	0.33333334	0.0	0.07692308	0.9230769	2.0	2.0
28.0	26.0	4.535714	NaN	NaN	1.1304348	145.71428	2.345441	0.035714287	0.85714287	0.0	0.33333334	0.0	0.07692308	0.9230769	2.0	2.0
28.0	26.0	4.535714	NaN	NaN	1.1304348	145.71428	2.345441	0.035714287	0.85714287	0.0	0.33333334	0.0	0.07692308	0.9230769	2.0	2.0
40.0	40.0	4.75	NaN	NaN	1.0526316	271.175	8.727419	0.05	0.725	0.0	0.25641027	0.0	0.02631579	0.8611111	0.0	2.0
40.0	40.0	4.75	NaN	NaN	1.0526316	271.175	8.727419	0.05	0.725	0.0	0.25641027	0.0	0.02631579	0.8611111	0.0	2.0
40.0	40.0	4.75	NaN	NaN	1.0526316	271.175	8.727419	0.05	0.725	0.0	0.25641027	0.0	0.02631579	0.8611111	0.0	2.0
21.0	23.0	4.1904764	NaN	NaN	1.15	347.38095	1.8211955	0.04761905	0.7619048	0.0	0.3	0.05263158	0.05263158	0.8888889	3.0	4.0
30.0	32.0	3.9666667	NaN	NaN	1.1851852	140.0	1.1457002	0.033333335	0.6333333	0.0	0.2413793	0.0	0.035714287	0.7307692	2.0	2.0
31.0	33.0	4.096774	NaN	NaN	1.4347826	150.93549	1.6914018	0.032258064	0.7741935	0.0	0.26666668	0.0	0.10344828	0.72727275	5.0	4.0
18.0	19.0	4.1666665	NaN	NaN	1.0	274.8889	0.92140156	0.0	0.8888889	0.05882353	0.3529412	0.0	0.0	0.9444444	0.0	0.0
11.0	12.0	4.3636365	NaN	NaN	1.0	235.81818	2.064678	0.0	0.6363636	0.0	0.2	0.11111111	0.0	0.72727275	2.0	2.0
23.0	20.0	4.2608695	NaN	NaN	1.0526316	188.65218	1.6813544	0.04347826	0.95652175	0.0	0.45454547	0.04761905	0.14285715	1.0	3.0	3.0
18.0	20.0	5.0555553	NaN	NaN	1.0526316	295.77777	1.7540147	0.055555556	0.7777778	0.0	0.1764706	0.0	0.0	0.8888889	2.0	2.0
18.0	16.0	5.0555553	NaN	NaN	1.0	295.77777	1.7540147	0.055555556	0.7777778	0.0	0.1764706	0.0	0.0	0.8888889	2.0	0.0
18.0	22.0	5.0555553	NaN	NaN	1.1578947	295.77777	1.7540147	0.055555556	0.7777778	0.0	0.1764706	0.0	0.0	0.8888889	2.0	2.0
18.0	22.0	5.0555553	NaN	NaN	1.1578947	295.77777	1.7540147	0.055555556	0.7777778	0.0	0.1764706	0.0	0.0	0.8888889	2.0	2.0
48.0	61.0	5.0416665	NaN	NaN	1.3863636	166.54167	2.139315	0.020833334	0.8125	0.04255319	0.23404256	0.02173913	0.06521739	0.94736844	4.0	4.0
48.0	54.0	5.0416665	NaN	NaN	1.35	166.54167	2.139315	0.020833334	0.8125	0.04255319	0.23404256	0.02173913	0.06521739	0.94736844	4.0	4.0
48.0	59.0	5.0416665	NaN	NaN	1.3720931	166.54167	2.139315	0.020833334	0.8125	0.04255319	0.23404256	0.02173913	0.06521739	0.94736844	4.0	4.0
48.0	59.0	5.0416665	NaN	NaN	1.3720931	166.54167	2.139315	0.020833334	0.8125	0.04255319	0.23404256	0.02173913	0.06521739	0.94736844	4.0	4.0
29.0	31.0	4.0689654	NaN	NaN	1.0689656	131.13792	1.1817651	0.0	0.8965517	0.035714287	0.25	0.037037037	0.074074075	0.9310345	2.0	2.0
29.0	34.0	4.0689654	NaN	NaN	1.1333333	131.13792	1.1817651	0.0	0.8965517	0.035714287	0.25	0.037037037	0.074074075	0.9310345	2.0	2.0
29.0	31.0	4.0689654	NaN	NaN	1.0689656	131.13792	1.1817651	0.0	0.8965517	0.035714287	0.25	0.037037037	0.074074075	0.9310345	2.0	2.0
29.0	31.0	4.0689654	NaN	NaN	1.0689656	131.13792	1.1817651	0.0	0.8965517	0.035714287	0.25	0.037037037	0.074074075	0.9310345	2.0	2.0
21.0	25.0	4.095238	NaN	NaN	1.1904762	269.61905	1.8587354	0.04761905	0.9047619	0.0	0.3	0.0	0.0	1.0	5.0	3.0
16.0	16.0	3.875	NaN	NaN	1.1428572	201.9375	5.0195947	0.0	0.6875	0.06666667	0.13333334	0.0	0.0	0.93333334	2.0	2.0
26.0	26.0	3.8846154	NaN	NaN	1.1304348	153.23077	0.72960824	0.0	0.9230769	0.04	0.36	0.083333336	0.041666668	1.0	0.0	0.0
22.0	22.0	3.7272727	NaN	NaN	1.2941177	161.40909	1.0081336	0.0	0.77272725	0.0952381	0.3809524	0.1	0.05	0.85714287	2.0	2.0
22.0	21.0	3.7272727	NaN	NaN	1.4	161.40909	1.0081336	0.0	0.77272725	0.0952381	0.3809524	0.1	0.05	0.85714287	2.0	2.0
22.0	22.0	3.7272727	NaN	NaN	1.375	161.40909	1.0081336	0.0	0.77272725	0.0952381	0.3809524	0.1	0.05	0.85714287	2.0	2.0
20.0	20.0	4.4	NaN	NaN	1.25	236.7	1.328512	0.0	0.7	0.10526316	0.21052632	0.0	0.0	0.8125	0.0	0.0
20.0	19.0	4.4	NaN	NaN	1.2666667	236.7	1.328512	0.0	0.7	0.10526316	0.21052632	0.0	0.0	0.8125	0.0	2.0
20.0	19.0	4.4	NaN	NaN	1.2666667	236.7	1.328512	0.0	0.7	0.10526316	0.21052632	0.0	0.0	0.8125	0.0	2.0
45.0	46.0	4.577778	NaN	NaN	1.2777778	332.06668	1.2945577	0.0	0.82222223	0.09090909	0.29545453	0.0	0.0	0.85714287	3.0	3.0
45.0	49.0	4.577778	NaN	NaN	1.3243244	332.06668	1.2945577	0.0	0.82222223	0.09090909	0.29545453	0.0	0.0	0.85714287	3.0	3.0
45.0	49.0	4.577778	NaN	NaN	1.3243244	332.06668	1.2945577	0.0	0.82222223	0.09090909	0.29545453	0.0	0.0	0.85714287	3.0	3.0
31.0	28.0	3.967742	NaN	NaN	1.2727273	349.67743	1.9207566	0.032258064	0.9032258	0.033333335	0.36666667	0.0	0.06896552	0.9583333	4.0	4.0
10.0	11.0	4.6	NaN	NaN	1.0	432.4	2.750068	0.0	0.8	0.11111111	0.11111111	0.0	0.0	0.9	2.0	2.0
29.0	25.0	4.413793	NaN	NaN	1.1363636	999.5517	2.2195187	0.0	0.7586207	0.0	0.25	0.0	0.037037037	0.82608694	2.0	2.0
13.0	15.0	4.6923075	NaN	NaN	1.0	169.23077	1.7146761	0.0	0.7692308	0.083333336	0.083333336	0.0	0.0	0.84615386	2.0	2.0
13.0	15.0	4.6923075	NaN	NaN	1.0	169.23077	1.7146761	0.0	0.7692308	0.083333336	0.083333336	0.0	0.0	0.84615386	2.0	2.0
13.0	13.0	4.6923075	NaN	NaN	1.0	169.23077	1.7146761	0.0	0.7692308	0.083333336	0.083333336	0.0	0.0	0.84615386	2.0	2.0
13.0	15.0	4.6923075	NaN	NaN	1.0	169.23077	1.7146761	0.0	0.7692308	0.083333336	0.083333336	0.0	0.0	0.84615386	2.0	2.0
13.0	15.0	4.6923075	NaN	NaN	1.0	169.23077	1.7146761	0.0	0.7692308	0.083333336	0.083333336	0.0	0.0	0.84615386	2.0	2.0
13.0	15.0	4.6923075	NaN	NaN	1.0	169.23077	1.7146761	0.0	0.7692308	0.083333336	0.083333336	0.0	0.0	0.84615386	2.0	2.0
13.0	13.0	4.6923075	NaN	NaN	1.0	169.23077	1.7146761	0.0	0.7692308	0.083333336	0.083333336	0.0	0.0	0.84615386	2.0	2.0
13.0	13.0	4.6923075	NaN	NaN	1.0	169.23077	1.7146761	0.0	0.7692308	0.083333336	0.083333336	0.0	0.0	0.84615386	2.0	2.0
13.0	13.0	4.6923075	NaN	NaN	1.0	169.23077	1.7146761	0.0	0.7692308	0.083333336	0.083333336	0.0	0.0	0.84615386	2.0	2.0
13.0	15.0	4.6923075	NaN	NaN	1.0	169.23077	1.7146761	0.0	0.7692308	0.083333336	0.083333336	0.0	0.0	0.84615386	2.0	2.0
18.0	17.0	4.4444447	NaN	NaN	1.0	180.38889	2.6522706	0.0	0.9444444	0.05882353	0.1764706	0.0625	0.0	0.9411765	3.0	0.0
18.0	19.0	4.4444447	NaN	NaN	1.117647	180.38889	2.6522706	0.0	0.9444444	0.05882353	0.1764706	0.0625	0.0	0.9411765	3.0	3.0
18.0	19.0	4.4444447	NaN	NaN	1.117647	180.38889	2.6522706	0.0	0.9444444	0.05882353	0.1764706	0.0625	0.0	0.9411765	3.0	3.0
18.0	22.0	4.4444447	NaN	NaN	1.1578947	180.38889	2.6522706	0.0	0.9444444	0.05882353	0.1764706	0.0625	0.0	0.9411765	3.0	3.0
18.0	19.0	4.4444447	NaN	NaN	1.117647	180.38889	2.6522706	0.0	0.9444444	0.05882353	0.1764706	0.0625	0.0	0.9411765	3.0	3.0
18.0	19.0	4.4444447	NaN	NaN	1.117647	180.38889	2.6522706	0.0	0.9444444	0.05882353	0.1764706	0.0625	0.0	0.9411765	3.0	3.0
18.0	19.0	4.4444447	NaN	NaN	1.117647	180.38889	2.6522706	0.0	0.9444444	0.05882353	0.1764706	0.0625	0.0	0.9411765	3.0	3.0
18.0	19.0	4.4444447	NaN	NaN	1.117647	180.38889	2.6522706	0.0	0.9444444	0.05882353	0.1764706	0.0625	0.0	0.9411765	3.0	3.0
18.0	19.0	4.4444447	NaN	NaN	1.117647	180.38889	2.6522706	0.0	0.9444444	0.05882353	0.1764706	0.0625	0.0	0.9411765	3.0	3.0
18.0	22.0	4.4444447	NaN	NaN	1.1578947	180.38889	2.6522706	0.0	0.9444444	0.05882353	0.1764706	0.0625	0.0	0.9411765	3.0	3.0
11.0	11.0	4.4545455	NaN	NaN	1.0	105.63636	1.2357346	0.09090909	0.6363636	0.0	0.3	0.11111111	0.11111111	0.8	0.0	0.0
11.0	12.0	4.4545455	NaN	NaN	1.0	105.63636	1.2357346	0.09090909	0.6363636	0.0	0.3	0.11111111	0.11111111	0.8	0.0	0.0
11.0	11.0	4.4545455	NaN	NaN	1.0	105.63636	1.2357346	0.09090909	0.6363636	0.0	0.3	0.11111111	0.11111111	0.8	0.0	0.0
11.0	11.0	4.4545455	NaN	NaN	1.0	105.63636	1.2357346	0.09090909	0.6363636	0.0	0.3	0.11111111	0.11111111	0.8	0.0	0.0
11.0	12.0	4.4545455	NaN	NaN	1.0	105.63636	1.2357346	0.09090909	0.6363636	0.0	0.3	0.11111111	0.11111111	0.8	0.0	0.0
11.0	12.0	4.4545455	NaN	NaN	1.0	105.63636	1.2357346	0.09090909	0.6363636	0.0	0.3	0.11111111	0.11111111	0.8	0.0	0.0
11.0	11.0	4.4545455	NaN	NaN	1.0	105.63636	1.2357346	0.09090909	0.6363636	0.0	0.3	0.11111111	0.11111111	0.8	0.0	0.0
11.0	11.0	4.4545455	NaN	NaN	1.0	105.63636	1.2357346	0.09090909	0.6363636	0.0	0.3	0.11111111	0.11111111	0.8	0.0	0.0
11.0	11.0	4.4545455	NaN	NaN	1.0	105.63636	1.2357346	0.09090909	0.6363636	0.0	0.3	0.11111111	0.11111111	0.8	0.0	0.0
11.0	11.0	4.4545455	NaN	NaN	1.0	105.63636	1.2357346	0.09090909	0.6363636	0.0	0.3	0.11111111	0.11111111	0.8	0.0	0.0
14.0	17.0	5.142857	NaN	NaN	1.1333333	148.92857	1.6543759	0.0	0.78571427	0.0	0.30769232	0.083333336	0.0	0.85714287	2.0	2.0
13.0	16.0	5.076923	NaN	NaN	1.0666667	67.46154	1.39217	0.0	0.6923077	0.0	0.33333334	0.0	0.09090909	0.7692308	2.0	3.0
33.0	33.0	4.5454545	NaN	NaN	1.1785715	206.54546	1.3610339	0.030303031	0.75757575	0.0	0.375	0.0	0.12903225	0.78571427	3.0	3.0
54.0	58.0	4.037037	NaN	NaN	1.4146341	163.44444	1.6419148	0.037037037	0.8333333	0.03773585	0.35849056	0.01923077	0.01923077	0.9	5.0	5.0
54.0	53.0	4.037037	NaN	NaN	1.3589743	163.44444	1.6419148	0.037037037	0.8333333	0.03773585	0.35849056	0.01923077	0.01923077	0.9	5.0	5.0
39.0	38.0	4.6153846	NaN	NaN	1.1875	158.53847	2.2017555	0.051282052	0.7692308	0.0	0.2631579	0.0	0.027027028	0.90625	4.0	4.0
39.0	38.0	4.6153846	NaN	NaN	1.1875	158.53847	2.2017555	0.051282052	0.7692308	0.0	0.2631579	0.0	0.027027028	0.90625	4.0	4.0
32.0	37.0	4.65625	NaN	NaN	1.2758621	157.28125	1.6297337	0.03125	0.84375	0.06451613	0.22580644	0.033333335	0.033333335	0.9	3.0	3.0
32.0	35.0	4.65625	NaN	NaN	1.1666666	157.28125	1.6297337	0.03125	0.84375	0.06451613	0.22580644	0.033333335	0.033333335	0.9	3.0	3.0
12.0	18.0	6.8333335	NaN	NaN	1.0588236	302.25	1.974109	0.0	0.6666667	0.0	0.0	0.0	0.0	0.8333333	2.0	2.0
12.0	14.0	6.8333335	NaN	NaN	1.0	302.25	1.974109	0.0	0.6666667	0.0	0.0	0.0	0.0	0.8333333	2.0	2.0
12.0	14.0	6.8333335	NaN	NaN	1.0	302.25	1.974109	0.0	0.6666667	0.0	0.0	0.0	0.0	0.8333333	2.0	2.0
12.0	18.0	6.8333335	NaN	NaN	1.0588236	302.25	1.974109	0.0	0.6666667	0.0	0.0	0.0	0.0	0.8333333	2.0	2.0
12.0	13.0	5.0833335	NaN	NaN	1.0	249.41667	0.9710513	0.0	0.9166667	0.0	0.27272728	0.0	0.2	0.9166667	0.0	0.0
12.0	13.0	5.0833335	NaN	NaN	1.0	249.41667	0.9710513	0.0	0.9166667	0.0	0.27272728	0.0	0.2	0.9166667	0.0	0.0
12.0	13.0	5.0833335	NaN	NaN	1.0	249.41667	0.9710513	0.0	0.9166667	0.0	0.27272728	0.0	0.2	0.9166667	0.0	0.0
12.0	13.0	5.0833335	NaN	NaN	1.0	249.41667	0.9710513	0.0	0.9166667	0.0	0.27272728	0.0	0.2	0.9166667	0.0	0.0
12.0	11.0	5.25	NaN	NaN	1.0	415.33334	1.5524973	0.0	0.8333333	0.0	0.36363637	0.0	0.1	0.9166667	0.0	0.0
12.0	12.0	5.25	NaN	NaN	1.0	415.33334	1.5524973	0.0	0.8333333	0.0	0.36363637	0.0	0.1	0.9166667	0.0	0.0
12.0	11.0	5.25	NaN	NaN	1.0	415.33334	1.5524973	0.0	0.8333333	0.0	0.36363637	0.0	0.1	0.9166667	0.0	0.0
12.0	11.0	5.25	NaN	NaN	1.0	415.33334	1.5524973	0.0	0.8333333	0.0	0.36363637	0.0	0.1	0.9166667	0.0	0.0
19.0	22.0	5.0	NaN	NaN	1.2222222	193.8421	1.2905118	0.0	0.7894737	0.055555556	0.11111111	0.0	0.0	0.7894737	2.0	2.0
19.0	23.0	5.0	NaN	NaN	1.2105263	193.8421	1.2905118	0.0	0.7894737	0.055555556	0.11111111	0.0	0.0	0.7894737	2.0	2.0
12.0	12.0	4.8333335	NaN	NaN	1.0909091	180.5	1.0641311	0.0	0.9166667	0.0	0.36363637	0.0	0.3	0.9166667	0.0	0.0
12.0	12.0	4.8333335	NaN	NaN	1.0909091	180.5	1.0641311	0.0	0.9166667	0.0	0.36363637	0.0	0.3	0.9166667	0.0	0.0
20.0	22.0	4.25	NaN	NaN	1.0476191	367.9	1.0519739	0.05	0.85	0.0	0.5263158	0.0	0.16666667	0.8947368	0.0	0.0
20.0	20.0	4.25	NaN	NaN	1.0526316	367.9	1.0519739	0.05	0.85	0.0	0.5263158	0.0	0.16666667	0.8947368	0.0	0.0
20.0	18.0	5.35	NaN	NaN	1.125	99.35	1.9045855	0.15	0.65	0.0	0.21052632	0.0	0.055555556	0.7647059	2.0	2.0
20.0	18.0	5.35	NaN	NaN	1.2	99.35	1.9045855	0.15	0.65	0.0	0.21052632	0.0	0.055555556	0.7647059	2.0	2.0
20.0	18.0	5.35	NaN	NaN	1.2	99.35	1.9045855	0.15	0.65	0.0	0.21052632	0.0	0.055555556	0.7647059	2.0	2.0
20.0	18.0	5.35	NaN	NaN	1.2	99.35	1.9045855	0.15	0.65	0.0	0.21052632	0.0	0.055555556	0.7647059	2.0	2.0
23.0	21.0	4.521739	NaN	NaN	1.05	153.86957	1.4339355	0.04347826	0.8695652	0.045454547	0.36363637	0.0	0.0952381	0.95	2.0	2.0
23.0	20.0	4.521739	NaN	NaN	1.0526316	153.86957	1.4339355	0.04347826	0.8695652	0.045454547	0.36363637	0.0	0.0952381	0.95	2.0	2.0
23.0	26.0	4.521739	NaN	NaN	1.0833334	153.86957	1.4339355	0.04347826	0.8695652	0.045454547	0.36363637	0.0	0.0952381	0.95	2.0	2.0
23.0	20.0	4.521739	NaN	NaN	1.0526316	153.86957	1.4339355	0.04347826	0.8695652	0.045454547	0.36363637	0.0	0.0952381	0.95	2.0	2.0
17.0	21.0	6.0588236	NaN	NaN	1.05	107.05882	1.478836	0.0	0.7647059	0.0	0.1875	0.0	0.06666667	0.8235294	2.0	2.0
17.0	20.0	6.0588236	NaN	NaN	1.0526316	107.05882	1.478836	0.0	0.7647059	0.0	0.1875	0.0	0.06666667	0.8235294	2.0	2.0
17.0	20.0	6.0588236	NaN	NaN	1.0526316	107.05882	1.478836	0.0	0.7647059	0.0	0.1875	0.0	0.06666667	0.8235294	2.0	2.0
17.0	20.0	6.0588236	NaN	NaN	1.0526316	107.05882	1.478836	0.0	0.7647059	0.0	0.1875	0.0	0.06666667	0.8235294	2.0	2.0
17.0	18.0	4.7058825	NaN	NaN	1.125	148.76471	2.8604128	0.0	0.88235295	0.0625	0.375	0.0	0.26666668	0.8666667	3.0	3.0
17.0	16.0	4.7058825	NaN	NaN	1.1428572	148.76471	2.8604128	0.0	0.88235295	0.0625	0.375	0.0	0.26666668	0.8666667	3.0	0.0
17.0	17.0	4.7058825	NaN	NaN	1.2142857	148.76471	2.8604128	0.0	0.88235295	0.0625	0.375	0.0	0.26666668	0.8666667	3.0	3.0
